2017-02-08,1622,31.48,410
2017-02-09,1623,31.49,411.399994
2017-02-10,1644,31.610001,408.299988
2017-02-13,1655,31.93,406.299988
2017-02-14,1666,31.889999,404.799988
2017-02-15,1708,31.530001000000002,404
2017-02-16,1712,32.360001000000004,401.899994
2017-02-17,1704,32.59,402.600006
2017-02-20,1703,32.369999,401.899994
2017-02-21,1723,32.59,401.700012
2017-02-22,1710,32.77,405.5
2017-02-23,1683,32.779999,403.200012
2017-02-24,1635,32.459998999999996,399.799988
2017-02-27,1649,32.779999,402
2017-02-28,1656,32.43,395.200012
2017-03-01,1751,31.92,402
2017-03-02,1725,32.049999,398.100006
2017-03-03,1721,31.93,392.100006
2017-03-06,1744,31.790001,390
2017-03-07,1710,31.74,398.399994
2017-03-08,1694,32.209998999999996,400.100006
2017-03-09,1659,32.169998,400.700012
2017-03-10,1678,32.5,382
2017-03-13,1698,32.310001,381.799988
2017-03-14,1709,32.290001000000004,379.600006
2017-03-15,1703,32.549999,378.899994
2017-03-16,1706,32.540001000000004,381.799988
2017-03-17,1684,32.869999,387.700012
2017-03-20,1684,33.310001,386.600006
2017-03-21,1649,32.77,383.100006
2017-03-22,1608,33.509997999999996,383.399994
2017-03-23,1649,33.029999,390.200012
2017-03-24,1609,33.240002000000004,392.299988
2017-03-27,1589,32.77,391
2017-03-28,1604,32.990002000000004,388
2017-03-29,1638,32.52,389.600006
2017-03-30,1678,32.869999,389
2017-03-31,1653,32.5,392.299988
2017-04-03,1642,31.76,389.700012
2017-04-04,1670,31.84,396.5
2017-04-05,1682,31.389999,390.799988
2017-04-06,1679,30.77,393.5
2017-04-07,1691,32.150002,393.399994
2017-04-10,1682,32.41,392.600006
2017-04-11,1686,32.990002000000004,392.299988
2017-04-12,1678,33.990002000000004,394
2017-04-13,1652,34.709998999999996,392.899994
2017-04-18,1599,35,389.799988
2017-04-19,1624,35.349998,397.600006
2017-04-20,1580,35.799999,403.700012
2017-04-21,1584,36.380001,401.799988
2017-04-24,1625,37.43,410.5
2017-04-25,1647,36.689999,405.899994
2017-04-26,1666,36.830002,405.700012
2017-04-27,1627,37.16,409.600006
2017-04-28,1631,36.779999,401.100006
2017-05-02,1602,36.849998,407
2017-05-03,1561,36.900002,402
2017-05-04,1581,37.080002,409.799988
2017-05-05,1610,36.68,410.799988
2017-05-08,1591,36.580002,411
2017-05-09,1600,36.849998,406.200012
2017-05-10,1626,36.869999,407.100006
2017-05-11,1621,37.849998,408.100006
2017-05-12,1597,37.689999,420.10000599999995
2017-05-15,1607,37.59,414.799988
2017-05-16,1622,37.389998999999996,419.299988
2017-05-17,1560,37.669998,405.5
2017-05-18,1542,37.799999,400.799988
2017-05-19,1567,37.509997999999996,405.299988
2017-05-22,1570,38.119999,405.600006
2017-05-23,1564,38.34,407.299988
2017-05-24,1558,38.799999,414.200012
2017-05-25,1558,39.029999,421.60000599999995
2017-05-26,1570,38.93,415.700012
2017-05-30,1571,38.330002,415.200012
2017-05-31,1566,38.93,416.100006
2017-06-01,1595,39.240002000000004,435
2017-06-02,1608,39.349998,435.89999400000005
2017-06-05,1587,39.25,435.5
2017-06-06,1585,39.119999,426.60000599999995
2017-06-07,1592,39.790001000000004,431.700012
2017-06-08,1640,39.130001,418.5
2017-06-09,1635,39.150002,420
2017-06-12,1641,38.029999,405.600006
2017-06-13,1600,37.790001000000004,407.100006
2017-06-14,1577,38.349998,406.799988
2017-06-15,1600,39.279999,399.700012
2017-06-16,1611,38.369999,400
2017-06-19,1622,38.200001,399.200012
2017-06-20,1591,38.200001,395
2017-06-21,1590,38.330002,388.600006
2017-06-22,1581,37.990002000000004,384.100006
2017-06-23,1620,38.18,388
2017-06-26,1611.449951,37.630001,389.128998
2017-06-27,1598.439941,38.130001,380.737
2017-06-28,1587,38.099998,381.200012
2017-06-29,1581,39.119999,375.600006
2017-06-30,1589,38.419998,380
2017-07-03,1584,38.900002,372.700012
2017-07-04,1565,38.110001000000004,373.600006
2017-07-05,1586,38.43,380.100006
2017-07-06,1551,39.009997999999996,369.899994
2017-07-07,1544,38.959998999999996,371.700012
2017-07-10,1567,38.77,369
2017-07-11,1543,37.220001,366.399994
2017-07-12,1565,37.75,363.600006
2017-07-13,1587,38.32,362.5
2017-07-14,1581,37.959998999999996,363.100006
2017-07-17,1635,37.82,365.899994
2017-07-18,1631,37.869999,374
2017-07-19,1659,38.77,375
2017-07-20,1710,39.169998,378.100006
2017-07-21,1688,38.75,380
2017-07-24,1668,38.099998,374.299988
2017-07-25,1660,38.5,374.100006
2017-07-26,1665,39.110001000000004,380.899994
2017-07-27,1660,39.16,382.799988
2017-07-28,1632,39,378.5
2017-07-31,1629,39.59,382.700012
2017-08-01,1660,39.66,383
2017-08-02,1617,40.369999,364.799988
2017-08-03,1637,40.830002,369.5
2017-08-04,1644,40.240002000000004,369.5
2017-08-07,1664,41.040001000000004,367.5
2017-08-08,1659,41.580002,367.799988
2017-08-09,1623,41.599998,365.700012
2017-08-10,1582,41.799999,362.600006
2017-08-11,1581,40.91,352.700012
2017-08-14,1577,41.27,359.799988
2017-08-15,1590,40.560001,358.799988
2017-08-16,1614,40.93,359.200012
2017-08-17,1580,40.790001000000004,358.5
2017-08-18,1571,40.639998999999996,355.5
2017-08-21,1573,40.740002000000004,356.200012
2017-08-22,1595,40.75,355.799988
2017-08-23,1592,41.080002,338.899994
2017-08-24,1583,40.82,342.399994
2017-08-25,1586,41.32,344.200012
2017-08-29,1595,41.259997999999996,342.5
2017-08-30,1672,41.830002,350
2017-08-31,1663,42.450001,353.399994
2017-09-01,1705,42.959998999999996,355.399994
2017-09-04,1703,43.209998999999996,352.899994
2017-09-05,1693,42.82,359
2017-09-06,1657,42.98,358.200012
2017-09-07,1684,43.330002,360.299988
2017-09-08,1695,43.290001000000004,363.600006
2017-09-11,1684,41.34,362.600006
2017-09-12,1759,41.669998,361
2017-09-13,1769,42.450001,358.899994
2017-09-14,1761,43.330002,367.399994
2017-09-15,1738,42.959998999999996,357.100006
2017-09-18,1770,43.740002000000004,360.600006
2017-09-19,1785,43.360001000000004,363.899994
2017-09-20,1763,44.060001,376
2017-09-21,1783,43.91,374.200012
2017-09-22,1785,44.349998,380
2017-09-25,1760,43.610001000000004,384
2017-09-26,1759,42.98,385.399994
2017-09-27,1761,42.82,387.700012
2017-09-28,1803,43.48,393
2017-09-29,1799,43.080002,392.5
2017-10-02,1792,43.290001000000004,395.100006
2017-10-03,1851,43.560001,389.399994
2017-10-04,1840,44.360001000000004,379.600006
2017-10-05,1840,43.639998999999996,377.5
2017-10-06,1845,43.43,375.899994
2017-10-09,1847,44.080002,367.299988
2017-10-10,1851,44.060001,366.700012
2017-10-11,1853,44.279999,365.799988
2017-10-12,1865,44.700001,368.700012
2017-10-13,1861,44.540001000000004,371.899994
2017-10-16,1859,45.099998,365.200012
2017-10-17,1849,44.740002000000004,362.399994
2017-10-18,1874,44.43,364
2017-10-19,1885,44.810001,362
2017-10-20,1879,44.48,362.200012
2017-10-23,1886,45,361.899994
2017-10-24,1906,44.73,359.399994
2017-10-25,1926,44.66,359.600006
2017-10-26,1948,44.599998,352.200012
2017-10-27,1942,44.689999,343
2017-10-30,1940,44.790001000000004,344
2017-10-31,1940,44.82,342.5
2017-11-01,1926,43.869999,341.5
2017-11-02,1934,43.869999,343.399994
2017-11-03,1977,44,348.700012
2017-11-06,1963,44.310001,345.600006
2017-11-07,1946,42.389998999999996,342.5
2017-11-08,1967,40.790001000000004,352.299988
2017-11-09,1926,40.84,335.100006
2017-11-10,1908,40.529999,332.399994
2017-11-13,1890,40.389998999999996,321.5
2017-11-14,1899,40.360001000000004,320.5
2017-11-15,1881,40.259997999999996,319
2017-11-16,1901,40.98,320.399994
2017-11-17,1911,40.740002000000004,320.299988
