0,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59
2016-04-19,2624.0,1135.0,1324.959961,1425.5,919.0,52.830002,1467.0,3669.0,1290.0,1117.0,181.800003,1531.0,383.5,1046.0,1450.0,176.699997,,4281.0,532.5,846.5,6974.0,2.68193,9330.0,3559.0,1292.0,517.5,359.399994,67.849998,48.580002,399.200012
2016-04-20,2613.0,1101.0,1320.800049,1436.5,921.0,52.849998,1473.0,3625.0,1288.0,1108.0,182.0,1524.0,378.700012,1026.0,1448.0,182.100006,,4264.5,515.0,859.5,6925.0,2.67455,8925.0,3557.0,1283.0,510.5,355.5,67.760002,49.650002,387.0
2016-04-21,2592.0,1062.0,1297.920044,1449.0,910.5,55.349998,1447.0,3560.0,1277.0,1152.0,185.0,1498.0,366.200012,1005.0,1423.0,181.199997,,4175.0,518.0,891.0,6824.0,2.69275,8715.0,3540.0,1264.0,498.60000599999995,347.600006,68.699997,48.630001,386.600006
2016-04-22,2569.0,1060.0,1267.76001,1440.0,907.0,54.84,1447.0,3462.0,1256.0,1152.0,186.600006,1482.0,357.700012,986.5,1397.0,178.600006,,4133.0,523.5,890.0,6700.0,2.66188,8375.0,3543.0,1248.0,489.39999400000005,345.299988,68.0,46.77,386.200012
2016-04-25,2558.0,1081.0,1271.920044,1413.5,915.5,54.91,1445.0,3501.0,1259.0,1132.0,184.75,1488.0,369.399994,981.5,1398.0,179.300003,,4162.5,547.5,914.0,6697.0,2.63092,8375.0,3530.0,1234.0,489.89999400000005,348.0,67.589996,45.950001,390.799988
2016-04-26,2583.0,1056.0,1272.959961,1409.5,918.0,54.709998999999996,1461.0,3480.0,1260.0,1138.0,183.449997,1496.0,370.600006,1006.0,1403.0,177.600006,,4144.5,548.5,918.0,6695.0,2.60753,8765.0,3515.0,1210.0,484.299988,348.5,70.0,46.02,388.700012
2016-04-27,2582.0,1050.0,1292.719971,1385.0,908.0,54.91,1513.0,3482.0,1266.0,1140.0,174.800003,1536.0,373.600006,1023.0,1410.0,178.5,,4162.0,543.5,925.0,6713.0,2.6,9005.0,3505.0,1210.0,488.10000599999995,352.200012,69.25,45.98,398.0
2016-04-28,2568.0,1047.0,1281.280029,1375.0,881.0,55.189999,1515.0,3455.0,1271.0,1137.0,173.300003,1523.0,377.299988,1024.0,1409.0,176.899994,,4186.0,541.5,924.5,6755.0,2.57232,8995.0,3424.0,1213.0,484.0,359.100006,68.110001,46.290001000000004,392.5
2016-04-29,2514.0,1047.0,1267.76001,1347.5,867.0,55.150002,1473.0,3397.0,1251.0,1108.0,172.100006,1510.0,375.0,991.0,1400.0,176.100006,,4170.0,542.0,907.5,6654.0,2.5678,9150.0,3415.0,1189.0,477.299988,361.899994,67.07,44.959998999999996,385.799988
2016-05-03,2474.0,1050.0,1264.640015,1327.5,861.5,54.209998999999996,1435.0,3483.0,1265.0,1089.0,169.25,1503.0,381.399994,982.5,1388.0,177.399994,,4156.0,545.0,893.5,6688.0,2.54687,9170.0,3389.0,1185.0,476.200012,368.299988,65.589996,45.380001,400.100006
